image_name,label,track_id,x1,y1,x2,y2,image_only
Mandalay_2_5_57,0,_9wcvfz0ne,40,670,307,1020,Mandalay_2_5
Mandalay_2_5_58,0,_ow46gk80u,0,611,105,748,Mandalay_2_5
Mandalay_2_5_58,0,_lrqqwhk0x,51,609,171,751,Mandalay_2_5
Mandalay_2_5_58,0,_vkzthwg66,1751,553,1920,745,Mandalay_2_5
Mandalay_2_5_58,0,_nfwn3g8xr,1002,652,1434,1080,Mandalay_2_5
Mandalay_2_5_58,0,_d425ewzpy,569,606,818,849,Mandalay_2_5
Mandalay_2_5_58,0,_do61vdmk2,489,735,934,1080,Mandalay_2_5
Mandalay_2_5_58,0,_6bc59amce,230,807,646,1080,Mandalay_2_5
Mandalay_2_5_58,0,_9wcvfz0ne,147,667,436,1024,Mandalay_2_5
Mandalay_2_5_59,0,_lrqqwhk0x,46,609,168,752,Mandalay_2_5
Mandalay_2_5_59,0,_vkzthwg66,1679,555,1899,747,Mandalay_2_5
Mandalay_2_5_59,0,_nfwn3g8xr,1176,651,1658,1080,Mandalay_2_5
Mandalay_2_5_59,0,_d425ewzpy,676,599,937,851,Mandalay_2_5
Mandalay_2_5_59,0,_do61vdmk2,689,733,1134,1080,Mandalay_2_5
Mandalay_2_5_59,0,_6bc59amce,453,807,902,1080,Mandalay_2_5
Mandalay_2_5_59,0,_9wcvfz0ne,256,669,584,1041,Mandalay_2_5
Mandalay_2_5_59,1,_07uqlxhrn,0,634,135,835,Mandalay_2_5
Mandalay_2_5_62,0,_lrqqwhk0x,32,610,157,752,Mandalay_2_5
Mandalay_2_5_62,0,_vkzthwg66,1493,563,1689,743,Mandalay_2_5
Mandalay_2_5_62,0,_d425ewzpy,1049,586,1352,860,Mandalay_2_5
Mandalay_2_5_62,0,_do61vdmk2,1539,736,1920,1080,Mandalay_2_5
Mandalay_2_5_62,0,_6bc59amce,1356,839,1815,1080,Mandalay_2_5
Mandalay_2_5_62,0,_9wcvfz0ne,651,666,1039,1080,Mandalay_2_5
Mandalay_2_5_62,1,_07uqlxhrn,144,627,370,841,Mandalay_2_5
Mandalay_2_5_63,0,_lrqqwhk0x,31,610,156,752,Mandalay_2_5
Mandalay_2_5_63,0,_vkzthwg66,1434,565,1628,743,Mandalay_2_5
Mandalay_2_5_63,0,_d425ewzpy,1192,580,1515,868,Mandalay_2_5
Mandalay_2_5_63,0,_9wcvfz0ne,806,665,1233,1080,Mandalay_2_5
Mandalay_2_5_63,1,_07uqlxhrn,220,626,458,845,Mandalay_2_5
Mandalay_2_5_67,0,_lrqqwhk0x,26,610,152,752,Mandalay_2_5
Mandalay_2_5_67,0,_vkzthwg66,1235,574,1410,741,Mandalay_2_5
Mandalay_2_5_67,0,_9wcvfz0ne,1630,651,1920,1080,Mandalay_2_5
Mandalay_2_5_67,1,_07uqlxhrn,580,614,866,853,Mandalay_2_5
Mandalay_2_5_68,0,_lrqqwhk0x,25,610,150,752,Mandalay_2_5
Mandalay_2_5_68,0,_vkzthwg66,1189,575,1361,741,Mandalay_2_5
Mandalay_2_5_68,1,_07uqlxhrn,682,609,984,855,Mandalay_2_5
Mandalay_2_5_76,0,_lrqqwhk0x,22,610,148,752,Mandalay_2_5
Mandalay_2_5_76,0,_vkzthwg66,886,583,1036,739,Mandalay_2_5
Mandalay_2_5_77,0,_lrqqwhk0x,22,610,148,752,Mandalay_2_5
Mandalay_2_5_77,0,_vkzthwg66,854,585,1001,740,Mandalay_2_5
Mandalay_2_5_77,0,_xzqawstyl,0,628,157,834,Mandalay_2_5
Mandalay_2_5_81,0,_lrqqwhk0x,22,610,147,752,Mandalay_2_5
Mandalay_2_5_81,0,_vkzthwg66,735,590,871,739,Mandalay_2_5
Mandalay_2_5_81,0,_xzqawstyl,279,615,493,842,Mandalay_2_5
Mandalay_2_5_81,1,_6rjf5z12z,0,648,230,954,Mandalay_2_5
Mandalay_2_5_88,0,_lrqqwhk0x,24,611,150,752,Mandalay_2_5
Mandalay_2_5_88,0,_vkzthwg66,559,597,678,739,Mandalay_2_5
Mandalay_2_5_88,0,_xzqawstyl,1005,589,1298,863,Mandalay_2_5
Mandalay_2_5_88,1,_6rjf5z12z,692,636,1047,1013,Mandalay_2_5
Mandalay_2_5_88,1,_cyaagdjf4,0,673,257,972,Mandalay_2_5
Mandalay_2_5_92,0,_lrqqwhk0x,26,611,151,751,Mandalay_2_5
Mandalay_2_5_92,0,_xzqawstyl,1597,570,1920,881,Mandalay_2_5
Mandalay_2_5_92,1,_6rjf5z12z,1273,632,1763,1073,Mandalay_2_5
Mandalay_2_5_92,1,_cyaagdjf4,400,667,701,1012,Mandalay_2_5
Mandalay_2_5_93,0,_lrqqwhk0x,26,611,152,751,Mandalay_2_5
Mandalay_2_5_93,1,_6rjf5z12z,1454,621,1920,1080,Mandalay_2_5
Mandalay_2_5_93,1,_cyaagdjf4,509,664,834,1025,Mandalay_2_5
Mandalay_2_50_01,1,_hmeyi691o,784,591,917,733,Mandalay_2_50
Mandalay_2_50_01,1,_1103553d0,77,648,295,904,Mandalay_2_50
Mandalay_2_50_04,1,_hmeyi691o,692,594,823,736,Mandalay_2_50
Mandalay_2_50_04,1,_wm3ok3spf,1740,556,1920,747,Mandalay_2_50
Mandalay_2_50_04,1,_1103553d0,422,636,691,929,Mandalay_2_50
Mandalay_2_50_08,1,_hmeyi691o,573,600,701,735,Mandalay_2_50
Mandalay_2_50_08,1,_1103553d0,1055,621,1427,975,Mandalay_2_50
Mandalay_2_50_08,0,_0qq7p8ekg,0,694,324,1080,Mandalay_2_50
Mandalay_2_50_09,1,_hmeyi691o,545,601,672,735,Mandalay_2_50
Mandalay_2_50_09,1,_6en6hh3ka,1791,552,1920,725,Mandalay_2_50
Mandalay_2_50_09,1,_1103553d0,1254,617,1668,989,Mandalay_2_50
Mandalay_2_50_09,0,_0qq7p8ekg,136,693,512,1080,Mandalay_2_50
Mandalay_2_50_09,1,_xflggw199,0,626,131,817,Mandalay_2_50
Mandalay_2_50_100,1,_8b2xfyq4w,81,616,174,736,Mandalay_2_50
Mandalay_2_50_100,1,_4ge41q59g,912,717,1390,1080,Mandalay_2_50
Mandalay_2_50_100,1,_3jofypzfv,1,649,140,890,Mandalay_2_50
Mandalay_2_50_11,1,_hmeyi691o,487,604,613,734,Mandalay_2_50
Mandalay_2_50_11,1,_6en6hh3ka,1617,552,1815,722,Mandalay_2_50
Mandalay_2_50_11,0,_0qq7p8ekg,493,692,942,1080,Mandalay_2_50
Mandalay_2_50_11,1,_xflggw199,102,625,274,823,Mandalay_2_50
Mandalay_2_50_13,1,_hmeyi691o,430,606,552,735,Mandalay_2_50
Mandalay_2_50_13,1,_6en6hh3ka,1455,557,1640,721,Mandalay_2_50
Mandalay_2_50_13,0,_0qq7p8ekg,959,687,1490,1080,Mandalay_2_50
Mandalay_2_50_13,1,_xflggw199,248,618,430,829,Mandalay_2_50
Mandalay_2_50_13,0,_2zf1430th,1665,541,1920,800,Mandalay_2_50
Mandalay_2_50_15,1,_hmeyi691o,377,608,494,735,Mandalay_2_50
Mandalay_2_50_15,1,_6en6hh3ka,1308,562,1479,721,Mandalay_2_50
Mandalay_2_50_15,1,_xflggw199,409,611,609,833,Mandalay_2_50
Mandalay_2_50_15,1,_36v9q6tvc,0,634,180,800,Mandalay_2_50
Mandalay_2_50_15,0,_9a8k1rhrq,18,685,293,1030,Mandalay_2_50
Mandalay_2_50_15,0,_2zf1430th,1476,548,1747,797,Mandalay_2_50
Mandalay_2_50_17,1,_hmeyi691o,326,610,439,735,Mandalay_2_50
Mandalay_2_50_17,1,_6en6hh3ka,1162,567,1332,722,Mandalay_2_50
Mandalay_2_50_17,1,_xflggw199,584,611,808,835,Mandalay_2_50
Mandalay_2_50_17,1,_36v9q6tvc,153,630,336,813,Mandalay_2_50
Mandalay_2_50_17,0,_9a8k1rhrq,253,677,578,1058,Mandalay_2_50
Mandalay_2_50_17,1,_e21zpzndd,6,723,410,1080,Mandalay_2_50
Mandalay_2_50_17,0,_2zf1430th,1305,556,1555,794,Mandalay_2_50
Mandalay_2_50_18,1,_hmeyi691o,301,611,412,735,Mandalay_2_50
Mandalay_2_50_18,1,_6en6hh3ka,1091,570,1261,722,Mandalay_2_50
Mandalay_2_50_18,1,_xflggw199,677,606,915,839,Mandalay_2_50
Mandalay_2_50_18,1,_36v9q6tvc,234,626,430,826,Mandalay_2_50
Mandalay_2_50_18,0,_is1ef8g2k,130,671,307,979,Mandalay_2_50
Mandalay_2_50_18,0,_9a8k1rhrq,395,676,743,1078,Mandalay_2_50
Mandalay_2_50_18,1,_e21zpzndd,198,729,616,1080,Mandalay_2_50
Mandalay_2_50_18,0,_2zf1430th,1225,559,1468,793,Mandalay_2_50
Mandalay_2_50_21,1,_hmeyi691o,230,614,335,735,Mandalay_2_50
Mandalay_2_50_21,1,_xflggw199,994,596,1278,849,Mandalay_2_50
Mandalay_2_50_21,1,_36v9q6tvc,489,614,727,863,Mandalay_2_50
Mandalay_2_50_21,0,_is1ef8g2k,476,663,814,1036,Mandalay_2_50
Mandalay_2_50_21,0,_9a8k1rhrq,924,676,1361,1080,Mandalay_2_50
Mandalay_2_50_21,1,_e21zpzndd,856,719,1353,1080,Mandalay_2_50
Mandalay_2_50_21,1,_hxg96c7cc,0,653,216,906,Mandalay_2_50
Mandalay_2_50_21,0,_2zf1430th,1011,568,1237,790,Mandalay_2_50
Mandalay_2_50_22,1,_hmeyi691o,206,615,309,736,Mandalay_2_50
Mandalay_2_50_22,1,_xflggw199,1120,586,1414,853,Mandalay_2_50
Mandalay_2_50_22,1,_36v9q6tvc,588,612,827,863,Mandalay_2_50
Mandalay_2_50_22,0,_is1ef8g2k,612,662,982,1054,Mandalay_2_50
Mandalay_2_50_22,0,_9a8k1rhrq,1093,668,1530,1080,Mandalay_2_50
Mandalay_2_50_22,1,_e21zpzndd,1098,715,1701,1080,Mandalay_2_50
Mandalay_2_50_22,1,_hxg96c7cc,84,648,321,912,Mandalay_2_50
Mandalay_2_50_22,0,_mnti67rnf,0,738,252,1080,Mandalay_2_50
Mandalay_2_50_22,0,_2zf1430th,947,570,1167,790,Mandalay_2_50
Mandalay_2_50_24,1,_hmeyi691o,162,617,261,736,Mandalay_2_50
Mandalay_2_50_24,1,_xflggw199,1385,577,1726,861,Mandalay_2_50
Mandalay_2_50_24,1,_36v9q6tvc,797,604,1004,858,Mandalay_2_50
Mandalay_2_50_24,0,_is1ef8g2k,928,663,1377,1080,Mandalay_2_50
Mandalay_2_50_24,0,_9a8k1rhrq,1578,658,1920,1080,Mandalay_2_50
Mandalay_2_50_24,1,_hxg96c7cc,285,647,553,924,Mandalay_2_50
Mandalay_2_50_24,0,_mnti67rnf,191,748,574,1080,Mandalay_2_50
Mandalay_2_50_24,0,_2zf1430th,824,576,1031,789,Mandalay_2_50
Mandalay_2_50_24,0,_8npmv0gs2,1673,556,1920,799,Mandalay_2_50
Mandalay_2_50_25,1,_hmeyi691o,140,618,239,736,Mandalay_2_50
Mandalay_2_50_25,1,_xflggw199,1533,574,1891,868,Mandalay_2_50
Mandalay_2_50_25,1,_36v9q6tvc,909,600,1173,864,Mandalay_2_50
Mandalay_2_50_25,0,_is1ef8g2k,1109,659,1609,1080,Mandalay_2_50
Mandalay_2_50_25,1,_hxg96c7cc,399,641,683,925,Mandalay_2_50
Mandalay_2_50_25,0,_mnti67rnf,357,751,762,1080,Mandalay_2_50
Mandalay_2_50_25,0,_2zf1430th,762,579,963,788,Mandalay_2_50
Mandalay_2_50_25,0,_8npmv0gs2,1577,559,1845,797,Mandalay_2_50
Mandalay_2_50_26,1,_hmeyi691o,118,619,216,736,Mandalay_2_50
Mandalay_2_50_26,1,_0imkrhhjv,1280,565,1453,741,Mandalay_2_50
Mandalay_2_50_26,1,_xflggw199,1690,571,1920,866,Mandalay_2_50
Mandalay_2_50_26,1,_36v9q6tvc,1028,597,1334,871,Mandalay_2_50
Mandalay_2_50_26,0,_is1ef8g2k,1311,654,1872,1080,Mandalay_2_50
Mandalay_2_50_26,1,_hxg96c7cc,520,639,819,930,Mandalay_2_50
Mandalay_2_50_26,0,_mnti67rnf,540,752,968,1080,Mandalay_2_50
Mandalay_2_50_26,1,_22yuw20c1,0,646,180,895,Mandalay_2_50
Mandalay_2_50_26,0,_2zf1430th,707,581,902,786,Mandalay_2_50
Mandalay_2_50_26,0,_8npmv0gs2,1477,562,1738,796,Mandalay_2_50
Mandalay_2_50_27,1,_hmeyi691o,96,620,194,737,Mandalay_2_50
Mandalay_2_50_27,1,_0imkrhhjv,1208,567,1378,741,Mandalay_2_50
Mandalay_2_50_27,1,_36v9q6tvc,1158,594,1482,877,Mandalay_2_50
Mandalay_2_50_27,0,_is1ef8g2k,1537,646,1920,1080,Mandalay_2_50
Mandalay_2_50_27,1,_hxg96c7cc,648,633,967,930,Mandalay_2_50
Mandalay_2_50_27,0,_mnti67rnf,751,754,1186,1080,Mandalay_2_50
Mandalay_2_50_27,1,_22yuw20c1,52,645,269,900,Mandalay_2_50
Mandalay_2_50_27,0,_2zf1430th,651,583,840,785,Mandalay_2_50
Mandalay_2_50_27,0,_8npmv0gs2,1391,565,1647,794,Mandalay_2_50
Mandalay_2_50_28,1,_hmeyi691o,74,621,171,737,Mandalay_2_50
Mandalay_2_50_28,1,_0imkrhhjv,1136,569,1304,740,Mandalay_2_50
Mandalay_2_50_28,1,_36v9q6tvc,1295,588,1643,880,Mandalay_2_50
Mandalay_2_50_28,1,_hxg96c7cc,785,629,1114,937,Mandalay_2_50
Mandalay_2_50_28,0,_mnti67rnf,988,756,1472,1080,Mandalay_2_50
Mandalay_2_50_28,1,_22yuw20c1,138,639,362,903,Mandalay_2_50
Mandalay_2_50_28,0,_2zf1430th,596,585,779,783,Mandalay_2_50
Mandalay_2_50_28,0,_8npmv0gs2,1313,568,1563,793,Mandalay_2_50
Mandalay_2_50_30,1,_0imkrhhjv,1004,572,1164,739,Mandalay_2_50
Mandalay_2_50_30,1,_36v9q6tvc,1601,584,1920,883,Mandalay_2_50
Mandalay_2_50_30,1,_hxg96c7cc,1092,620,1482,967,Mandalay_2_50
Mandalay_2_50_30,1,_22yuw20c1,314,635,564,914,Mandalay_2_50
Mandalay_2_50_30,0,_2zf1430th,495,589,671,784,Mandalay_2_50
Mandalay_2_50_30,0,_8npmv0gs2,1167,573,1402,789,Mandalay_2_50
Mandalay_2_50_31,1,_0imkrhhjv,942,578,1096,742,Mandalay_2_50
Mandalay_2_50_31,1,_hxg96c7cc,1263,611,1687,973,Mandalay_2_50
Mandalay_2_50_31,1,_22yuw20c1,412,636,676,922,Mandalay_2_50
Mandalay_2_50_31,0,_2zf1430th,449,591,622,784,Mandalay_2_50
Mandalay_2_50_31,0,_8npmv0gs2,1097,576,1325,788,Mandalay_2_50
Mandalay_2_50_32,1,_0imkrhhjv,885,580,1031,741,Mandalay_2_50
Mandalay_2_50_32,1,_hxg96c7cc,1449,605,1911,982,Mandalay_2_50
Mandalay_2_50_32,1,_22yuw20c1,519,634,794,927,Mandalay_2_50
Mandalay_2_50_32,1,_ppbcgoitg,2,680,315,1053,Mandalay_2_50
Mandalay_2_50_32,0,_2zf1430th,402,593,573,784,Mandalay_2_50
Mandalay_2_50_32,0,_8npmv0gs2,1028,579,1247,786,Mandalay_2_50
Mandalay_2_50_33,1,_0imkrhhjv,827,583,967,741,Mandalay_2_50
Mandalay_2_50_33,1,_hxg96c7cc,1651,600,1920,981,Mandalay_2_50
Mandalay_2_50_33,1,_22yuw20c1,622,629,920,934,Mandalay_2_50
Mandalay_2_50_33,1,_ppbcgoitg,110,686,449,1067,Mandalay_2_50
Mandalay_2_50_33,1,_45jjd7j59,0,746,284,1080,Mandalay_2_50
Mandalay_2_50_33,0,_2zf1430th,356,595,524,784,Mandalay_2_50
Mandalay_2_50_33,0,_8npmv0gs2,968,581,1179,786,Mandalay_2_50
Mandalay_2_50_34,1,_0imkrhhjv,769,586,907,740,Mandalay_2_50
Mandalay_2_50_34,0,_wk1s3pkuq,725,611,990,870,Mandalay_2_50
Mandalay_2_50_34,1,_22yuw20c1,738,624,1056,941,Mandalay_2_50
Mandalay_2_50_34,1,_ppbcgoitg,233,685,595,1080,Mandalay_2_50
Mandalay_2_50_34,1,_45jjd7j59,50,748,473,1080,Mandalay_2_50
Mandalay_2_50_34,0,_2zf1430th,318,597,482,784,Mandalay_2_50
Mandalay_2_50_34,0,_8npmv0gs2,907,583,1111,785,Mandalay_2_50
Mandalay_2_50_36,1,_0imkrhhjv,662,591,794,739,Mandalay_2_50
Mandalay_2_50_36,0,_wk1s3pkuq,962,605,1274,887,Mandalay_2_50
Mandalay_2_50_36,1,_22yuw20c1,991,614,1355,955,Mandalay_2_50
Mandalay_2_50_36,1,_ppbcgoitg,513,685,934,1080,Mandalay_2_50
Mandalay_2_50_36,1,_45jjd7j59,354,749,860,1080,Mandalay_2_50
Mandalay_2_50_36,1,_v8m3hd54y,0,702,302,1080,Mandalay_2_50
Mandalay_2_50_36,0,_2zf1430th,241,599,399,783,Mandalay_2_50
Mandalay_2_50_36,0,_8npmv0gs2,788,587,982,785,Mandalay_2_50
Mandalay_2_50_39,1,_0imkrhhjv,509,599,632,739,Mandalay_2_50
Mandalay_2_50_39,0,_wk1s3pkuq,1393,594,1799,887,Mandalay_2_50
Mandalay_2_50_39,1,_22yuw20c1,1451,604,1888,981,Mandalay_2_50
Mandalay_2_50_39,1,_ppbcgoitg,1048,683,1436,1080,Mandalay_2_50
Mandalay_2_50_39,1,_45jjd7j59,1056,741,1693,1080,Mandalay_2_50
Mandalay_2_50_39,1,_v8m3hd54y,395,694,800,1080,Mandalay_2_50
Mandalay_2_50_39,0,_4v74je6cl,0,659,181,946,Mandalay_2_50
Mandalay_2_50_39,0,_2zf1430th,129,604,279,782,Mandalay_2_50
Mandalay_2_50_39,0,_8npmv0gs2,641,593,822,783,Mandalay_2_50
Mandalay_2_50_40,1,_0imkrhhjv,459,601,579,739,Mandalay_2_50
Mandalay_2_50_40,0,_wk1s3pkuq,1561,590,1920,883,Mandalay_2_50
Mandalay_2_50_40,1,_22yuw20c1,1598,601,1920,978,Mandalay_2_50
Mandalay_2_50_40,1,_ppbcgoitg,1267,683,1655,1080,Mandalay_2_50
Mandalay_2_50_40,1,_v8m3hd54y,558,691,999,1080,Mandalay_2_50
Mandalay_2_50_40,0,_4v74je6cl,44,656,293,956,Mandalay_2_50
Mandalay_2_50_40,0,_2zf1430th,98,604,242,781,Mandalay_2_50
Mandalay_2_50_40,0,_8npmv0gs2,589,594,766,782,Mandalay_2_50
Mandalay_2_50_41,1,_0imkrhhjv,414,604,531,739,Mandalay_2_50
Mandalay_2_50_41,1,_ppbcgoitg,1509,674,1920,1080,Mandalay_2_50
Mandalay_2_50_41,1,_v8m3hd54y,735,688,1214,1080,Mandalay_2_50
Mandalay_2_50_41,0,_4v74je6cl,138,654,411,961,Mandalay_2_50
Mandalay_2_50_41,0,_0qqwwv082,4,680,172,1007,Mandalay_2_50
Mandalay_2_50_41,0,_2zf1430th,67,605,206,780,Mandalay_2_50
Mandalay_2_50_41,0,_8npmv0gs2,537,595,710,781,Mandalay_2_50
Mandalay_2_50_42,1,_0imkrhhjv,369,605,482,739,Mandalay_2_50
Mandalay_2_50_42,1,_v8m3hd54y,928,684,1453,1080,Mandalay_2_50
Mandalay_2_50_42,0,_4v74je6cl,253,651,540,969,Mandalay_2_50
Mandalay_2_50_42,0,_0qqwwv082,3,660,264,1015,Mandalay_2_50
Mandalay_2_50_42,0,_2zf1430th,49,607,178,780,Mandalay_2_50
Mandalay_2_50_42,0,_8npmv0gs2,492,599,661,782,Mandalay_2_50
Mandalay_2_50_44,1,_0imkrhhjv,283,607,391,738,Mandalay_2_50
Mandalay_2_50_44,1,_v8m3hd54y,1379,674,1920,1080,Mandalay_2_50
Mandalay_2_50_44,0,_4v74je6cl,502,645,828,989,Mandalay_2_50
Mandalay_2_50_44,1,_im9d3pqwh,6,666,183,937,Mandalay_2_50
Mandalay_2_50_44,0,_0qqwwv082,162,656,459,1035,Mandalay_2_50
Mandalay_2_50_44,0,_2zf1430th,13,610,123,779,Mandalay_2_50
Mandalay_2_50_44,0,_8npmv0gs2,408,601,572,781,Mandalay_2_50
Mandalay_2_50_45,1,_0imkrhhjv,246,608,350,738,Mandalay_2_50
Mandalay_2_50_45,0,_4v74je6cl,642,642,993,1001,Mandalay_2_50
Mandalay_2_50_45,1,_b87phan3r,20,637,158,904,Mandalay_2_50
Mandalay_2_50_45,1,_im9d3pqwh,84,664,266,943,Mandalay_2_50
Mandalay_2_50_45,0,_0qqwwv082,261,654,570,1047,Mandalay_2_50
Mandalay_2_50_45,0,_2zf1430th,0,611,95,779,Mandalay_2_50
Mandalay_2_50_45,0,_8npmv0gs2,370,603,533,781,Mandalay_2_50
Mandalay_2_50_46,1,_0imkrhhjv,208,609,310,738,Mandalay_2_50
Mandalay_2_50_46,0,_4v74je6cl,791,636,1172,1012,Mandalay_2_50
Mandalay_2_50_46,1,_b87phan3r,111,634,257,906,Mandalay_2_50
Mandalay_2_50_46,1,_im9d3pqwh,188,660,374,947,Mandalay_2_50
Mandalay_2_50_46,0,_0qqwwv082,360,648,684,1054,Mandalay_2_50
Mandalay_2_50_46,0,_8npmv0gs2,333,604,493,781,Mandalay_2_50
Mandalay_2_50_47,1,_0imkrhhjv,170,610,269,738,Mandalay_2_50
Mandalay_2_50_47,0,_4v74je6cl,956,633,1372,1025,Mandalay_2_50
Mandalay_2_50_47,1,_b87phan3r,218,631,372,908,Mandalay_2_50
Mandalay_2_50_47,1,_im9d3pqwh,297,659,481,956,Mandalay_2_50
Mandalay_2_50_47,0,_0qqwwv082,459,645,812,1067,Mandalay_2_50
Mandalay_2_50_47,1,_e6lnigtuy,0,761,331,1080,Mandalay_2_50
Mandalay_2_50_47,0,_8npmv0gs2,296,605,453,781,Mandalay_2_50
Mandalay_2_50_51,1,_0imkrhhjv,41,616,129,739,Mandalay_2_50
Mandalay_2_50_51,1,_b87phan3r,725,615,932,929,Mandalay_2_50
Mandalay_2_50_51,0,_0qqwwv082,968,642,1414,1080,Mandalay_2_50
Mandalay_2_50_51,1,_e6lnigtuy,838,754,1321,1080,Mandalay_2_50
Mandalay_2_50_51,0,_8npmv0gs2,167,610,315,780,Mandalay_2_50
Mandalay_2_50_52,1,_0imkrhhjv,2,617,97,739,Mandalay_2_50
Mandalay_2_50_52,1,_b87phan3r,875,611,1097,935,Mandalay_2_50
Mandalay_2_50_52,0,_0qqwwv082,1110,636,1556,1080,Mandalay_2_50
Mandalay_2_50_52,1,_e6lnigtuy,1137,744,1661,1080,Mandalay_2_50
Mandalay_2_50_52,1,_3jg7qbxzi,1619,557,1913,802,Mandalay_2_50
Mandalay_2_50_52,0,_8npmv0gs2,139,611,284,780,Mandalay_2_50
Mandalay_2_50_54,1,_4ha23yvfg,1010,578,1151,733,Mandalay_2_50
Mandalay_2_50_54,1,_b87phan3r,1212,604,1455,958,Mandalay_2_50
Mandalay_2_50_54,0,_0qqwwv082,1439,625,1920,1080,Mandalay_2_50
Mandalay_2_50_54,1,_3jg7qbxzi,1389,564,1624,798,Mandalay_2_50
Mandalay_2_50_54,0,_8npmv0gs2,87,614,229,780,Mandalay_2_50
Mandalay_2_50_56,1,_4ha23yvfg,873,581,1013,735,Mandalay_2_50
Mandalay_2_50_56,1,_b87phan3r,1607,587,1853,978,Mandalay_2_50
Mandalay_2_50_56,1,_3jg7qbxzi,1178,571,1405,794,Mandalay_2_50
Mandalay_2_50_56,0,_8npmv0gs2,34,614,176,778,Mandalay_2_50
Mandalay_2_50_57,1,_4ha23yvfg,807,582,946,736,Mandalay_2_50
Mandalay_2_50_57,0,_wx8g83sg9,8,630,155,869,Mandalay_2_50
Mandalay_2_50_57,0,_r8cusx0ij,6,659,172,938,Mandalay_2_50
Mandalay_2_50_57,1,_x0tbaepzj,0,738,241,1080,Mandalay_2_50
Mandalay_2_50_57,1,_3jg7qbxzi,1080,574,1302,792,Mandalay_2_50
Mandalay_2_50_59,1,_4ha23yvfg,684,590,817,735,Mandalay_2_50
Mandalay_2_50_59,0,_wx8g83sg9,233,625,356,808,Mandalay_2_50
Mandalay_2_50_59,0,_r8cusx0ij,130,657,362,970,Mandalay_2_50
Mandalay_2_50_59,0,_mmki4ra2w,0,691,220,1039,Mandalay_2_50
Mandalay_2_50_59,1,_x0tbaepzj,213,742,603,1080,Mandalay_2_50
Mandalay_2_50_59,1,_3jg7qbxzi,910,582,1110,788,Mandalay_2_50
Mandalay_2_50_60,1,_4ha23yvfg,627,591,757,733,Mandalay_2_50
Mandalay_2_50_60,0,_wx8g83sg9,346,624,529,863,Mandalay_2_50
Mandalay_2_50_60,1,_1axy406op,179,648,299,871,Mandalay_2_50
Mandalay_2_50_60,0,_r8cusx0ij,239,653,500,979,Mandalay_2_50
Mandalay_2_50_60,0,_mmki4ra2w,5,693,326,1051,Mandalay_2_50
Mandalay_2_50_60,1,_x0tbaepzj,403,745,823,1080,Mandalay_2_50
Mandalay_2_50_60,1,_3jg7qbxzi,829,587,1019,785,Mandalay_2_50
Mandalay_2_50_64,1,_4ha23yvfg,410,600,526,735,Mandalay_2_50
Mandalay_2_50_64,0,_wx8g83sg9,941,596,1177,894,Mandalay_2_50
Mandalay_2_50_64,1,_1axy406op,625,628,792,887,Mandalay_2_50
Mandalay_2_50_64,0,_r8cusx0ij,768,638,1141,1023,Mandalay_2_50
Mandalay_2_50_64,0,_mmki4ra2w,458,689,845,1080,Mandalay_2_50
Mandalay_2_50_64,1,_3jg7qbxzi,551,600,713,778,Mandalay_2_50
Mandalay_2_50_66,1,_4ha23yvfg,308,603,417,735,Mandalay_2_50
Mandalay_2_50_66,0,_wx8g83sg9,1313,588,1589,910,Mandalay_2_50
Mandalay_2_50_66,1,_1axy406op,905,620,1164,927,Mandalay_2_50
Mandalay_2_50_66,0,_r8cusx0ij,1109,633,1554,1056,Mandalay_2_50
Mandalay_2_50_66,0,_mmki4ra2w,726,686,1182,1080,Mandalay_2_50
Mandalay_2_50_66,1,_tp1plrsug,0,735,310,1080,Mandalay_2_50
Mandalay_2_50_66,1,_3jg7qbxzi,427,607,575,776,Mandalay_2_50
Mandalay_2_50_67,1,_4ha23yvfg,258,604,365,734,Mandalay_2_50
Mandalay_2_50_67,0,_wx8g83sg9,1527,584,1832,918,Mandalay_2_50
Mandalay_2_50_67,1,_1axy406op,1060,617,1367,953,Mandalay_2_50
Mandalay_2_50_67,0,_r8cusx0ij,1305,629,1794,1070,Mandalay_2_50
Mandalay_2_50_67,0,_mmki4ra2w,880,685,1375,1080,Mandalay_2_50
Mandalay_2_50_67,1,_tp1plrsug,80,732,475,1080,Mandalay_2_50
Mandalay_2_50_67,0,_lrym0f521,0,660,109,938,Mandalay_2_50
Mandalay_2_50_67,1,_3jg7qbxzi,369,607,512,778,Mandalay_2_50
Mandalay_2_50_69,1,_1axy406op,1405,611,1778,977,Mandalay_2_50
Mandalay_2_50_69,0,_mmki4ra2w,1226,682,1799,1080,Mandalay_2_50
Mandalay_2_50_69,1,_tp1plrsug,415,740,886,1080,Mandalay_2_50
Mandalay_2_50_69,0,_lrym0f521,139,660,391,955,Mandalay_2_50
Mandalay_2_50_69,1,_3jg7qbxzi,262,610,393,775,Mandalay_2_50
Mandalay_2_50_70,1,_1axy406op,1609,605,1920,966,Mandalay_2_50
Mandalay_2_50_70,0,_mmki4ra2w,1420,680,1920,1080,Mandalay_2_50
Mandalay_2_50_70,1,_tp1plrsug,615,739,1139,1080,Mandalay_2_50
Mandalay_2_50_70,0,_lrym0f521,253,657,526,963,Mandalay_2_50
Mandalay_2_50_70,0,_wyrbkz28g,0,717,290,1080,Mandalay_2_50
